Block Column	Block Row	Column	Row	Reporter Name	Reporter Database Entry[sgd]	Reporter Database Entry[image]	Reporter Database Entry[locus]	Reporter Database Entry[embl]	Control Type	Composite Element Name	Composite Element Database Entry[sgd]	Composite Element Database Entry[embl]	Composite Element Database Entry[locus]	Composite Element Database Entry[unigene:184:184]	Composite Element Database Entry[unigene:186:186]	Composite Element Comment
3	4	23	21	316768/MAGE.Reporter		1581186		AA970159		stanfordseq.suid:316768CS/MAGE.CompositeSequence						EST
3	1	14	15	223599/MAGE.Reporter		84705	80775	T73855		UniGeneID:Hs\.439991/MAGE.CompositeSequence		MGC10993	80775	Hs.439991		38
1	4	29	23	311423/MAGE.Reporter		1838529		AI209085		stanfordseq.suid:311423CS/MAGE.CompositeSequence						EST
4	4	22	22	319808/MAGE.Reporter		1686754		AI095078		stanfordseq.suid:319808CS/MAGE.CompositeSequence						ESTs
2	4	24	21	315476/MAGE.Reporter		1579348	346282	AA970608		UniGeneID:Hs\.127991/MAGE.CompositeSequence				Hs.127991		ESTs
2	6	10	14	223436/MAGE.Reporter		1031153		AA609941		stanfordseq.suid:223436CS/MAGE.CompositeSequence						34
2	10	2	18	248009/MAGE.Reporter		206536	1500	H57695		stanfordseq.suid:248009CS/MAGE.CompositeSequence						EST
3	2	10	25	313608/MAGE.Reporter		1908660		AI301041		UniGeneID:Hs\.436053/MAGE.CompositeSequence				Hs.436053		ESTs
2	11	2	25	318520/MAGE.Reporter		1880056		AI280392		UniGeneID:Hs\.146563/MAGE.CompositeSequence				Hs.146563		ESTs
2	3	17	17	309376/MAGE.Reporter		1610158		AI000682		UniGeneID:Hs\.144312/MAGE.CompositeSequence				Hs.144312		ESTs
2	5	15	20	246686/MAGE.Reporter		296450	10584	W00944		UniGeneID:Hs\.176615/MAGE.CompositeSequence		COLEC10	10584	Hs.176615		ESTs
3	5	16	14	222520/MAGE.Reporter		1055157		AA621370		stanfordseq.suid:222520CS/MAGE.CompositeSequence						34
4	9	20	13	225228/MAGE.Reporter		704046	92216	AA279168		UniGeneID:Hs\.535697/MAGE.CompositeSequence		ULK4	54986	Hs.535697		31
1	10	31	20	314917/MAGE.Reporter		1507322	93556	AA905076		stanfordseq.suid:314917CS/MAGE.CompositeSequence						ESTs
1	11	21	17	308356/MAGE.Reporter		1627721		AI017613		stanfordseq.suid:308356CS/MAGE.CompositeSequence						ESTs
1	9	14	19	307455/MAGE.Reporter		1642357		AI025476		UniGeneID:Hs\.131628/MAGE.CompositeSequence				Hs.131628		ESTs
4	9	28	20	313286/MAGE.Reporter		246557	284349	N57666		UniGeneID:Hs\.441600/MAGE.CompositeSequence		ZNF283	284349	Hs.441600		EST, Weakly similar to !!!! ALU SUBFAMILY J WARNING ENTRY !!!! [H.sapiens]
4	5	32	20	316224/MAGE.Reporter		1466225		AA897139		stanfordseq.suid:316224CS/MAGE.CompositeSequence						ESTs, Weakly similar to LINE-1 REVERSE TRANSCRIPTASE HOMOLOG [H.sapiens]
3	1	3	21	316004/MAGE.Reporter		1543905		AA921942		UniGeneID:Hs\.135851/MAGE.CompositeSequence				Hs.135851		EST
3	7	23	23	317235/MAGE.Reporter		1736237		AI138572		UniGeneID:Hs\.129290/MAGE.CompositeSequence				Hs.129290		ESTs
1	11	15	18	308711/MAGE.Reporter		1845361	6939	AI218364		UniGeneID:Hs\.437/MAGE.CompositeSequence		TCF15	6939	Hs.437		transcription factor 15 (basic helix-loop-helix)
2	4	24	19	308316/MAGE.Reporter		149274		H04308		stanfordseq.suid:308316CS/MAGE.CompositeSequence						ESTs
2	9	12	25	318632/MAGE.Reporter		1898559	340346	AI301630		UniGeneID:Hs\.465593/MAGE.CompositeSequence			402483	Hs.465593		ESTs, Moderately similar to !!!! ALU SUBFAMILY SB WARNING ENTRY !!!! [H.sapiens]
3	9	2	21	319610/MAGE.Reporter		1543817		AA921751		UniGeneID:Hs\.503210/MAGE.CompositeSequence			400955	Hs.503210		ESTs
1	3	11	12	225572/MAGE.Reporter		268803		N25990		UniGeneID:Hs\.131851/MAGE.CompositeSequence				Hs.131851		26
4	7	24	17	310024/MAGE.Reporter		1619702		AA991808		stanfordseq.suid:310024CS/MAGE.CompositeSequence						ESTs
4	12	19	17	308943/MAGE.Reporter		1621148		AA993235		UniGeneID:Hs\.129385/MAGE.CompositeSequence				Hs.129385		EST
1	3	20	23	314453/MAGE.Reporter		1735700		AI138971		stanfordseq.suid:314453CS/MAGE.CompositeSequence						EST
3	12	29	16	222974/MAGE.Reporter		1504005	346764	AA904776		stanfordseq.suid:222974CS/MAGE.CompositeSequence						44
4	4	12	20	317336/MAGE.Reporter		1675273	6097	AI052192		UniGeneID:Hs\.546543/MAGE.CompositeSequence		RORC	6097	Hs.546543		RAR-related orphan receptor C
1	9	11	22	316678/MAGE.Reporter		1673635	349381	AI079530		stanfordseq.suid:316678CS/MAGE.CompositeSequence						ESTs
3	1	32	17	308718/MAGE.Reporter		1641597		AI005638		UniGeneID:Hs\.535831/MAGE.CompositeSequence				Hs.535831		ESTs
4	8	25	12	222934/MAGE.Reporter				AA706311		stanfordseq.suid:222934CS/MAGE.CompositeSequence						28
4	12	20	22	318882/MAGE.Reporter		1684774		AI204910		stanfordseq.suid:318882CS/MAGE.CompositeSequence						EST
4	10	9	24	319718/MAGE.Reporter		1846631		AI247364		stanfordseq.suid:319718CS/MAGE.CompositeSequence						ESTs
4	7	19	22	315673/MAGE.Reporter		1677726		AI079452		UniGeneID:Hs\.134164/MAGE.CompositeSequence				Hs.134164		EST
1	3	10	12	222251/MAGE.Reporter		267427	27013	N22978		UniGeneID:Hs\.4973/MAGE.CompositeSequence		C2orf24	27013	Hs.4973		26
3	9	32	22	313558/MAGE.Reporter		1712330		AI128149		stanfordseq.suid:313558CS/MAGE.CompositeSequence						ESTs, Weakly similar to hypothetical protein II [H.sapiens]
1	4	11	20	315589/MAGE.Reporter		2109377	3706	AI381043		UniGeneID:Hs\.2722/MAGE.CompositeSequence		ITPKA	3706	Hs.2722		inositol 1,4,5-trisphosphate 3-kinase A
4	9	11	15	221278/MAGE.Reporter		502297	11201	AA156602		UniGeneID:Hs\.438533/MAGE.CompositeSequence		POLI	11201	Hs.438533		38
1	11	14	23	312755/MAGE.Reporter		1754831	55191	AI201135		UniGeneID:Hs\.445245/MAGE.CompositeSequence		UHSKerB	57830	Hs.445245		EST
2	7	3	22	311616/MAGE.Reporter		1643694		AI024187		UniGeneID:Hs\.544889/MAGE.CompositeSequence				Hs.544889		EST
1	3	31	20	314557/MAGE.Reporter		1519744		AA902302		UniGeneID:Hs\.129798/MAGE.CompositeSequence				Hs.129798		ESTs
3	6	2	25	313518/MAGE.Reporter		1892021		AI277336		stanfordseq.suid:313518CS/MAGE.CompositeSequence						ESTs
2	11	31	16	225590/MAGE.Reporter		1472546	138649	AA872282		stanfordseq.suid:225590CS/MAGE.CompositeSequence						44
1	4	4	16	226426/MAGE.Reporter		455118	113510	AA676793		stanfordseq.suid:226426CS/MAGE.CompositeSequence						41
1	6	18	16	222766/MAGE.Reporter		1461651		AA885316		UniGeneID:Hs\.156992/MAGE.CompositeSequence				Hs.156992		43
3	8	25	24	316742/MAGE.Reporter		1872086	221416	AI280876		UniGeneID:Hs\.531926/MAGE.CompositeSequence		MGC45491	221416	Hs.531926		ESTs
2	8	3	17	309161/MAGE.Reporter		1541989		AA926688		stanfordseq.suid:309161CS/MAGE.CompositeSequence						EST
3	2	25	14	225986/MAGE.Reporter		436410		AA699605		UniGeneID:Hs\.508092/MAGE.CompositeSequence		CTAGE3	220112	Hs.508092		36
1	12	10	18	311068/MAGE.Reporter		1502180	5753	AA887585		UniGeneID:Hs\.51133/MAGE.CompositeSequence		PTK6	5753	Hs.51133		protein tyrosine kinase 6
1	1	1	24	314867/MAGE.Reporter		1844722		AI217462		stanfordseq.suid:314867CS/MAGE.CompositeSequence						ESTs
3	7	7	18	310093/MAGE.Reporter		624620	10133	AA182845		UniGeneID:Hs\.136326/MAGE.CompositeSequence			389939	Hs.136326		tumor necrosis factor alpha-inducible cellular protein containing leucine zipper domains; Huntingtin interacting protein L
1	3	5	17	309759/MAGE.Reporter		1562961		AA953520		UniGeneID:Hs\.545942/MAGE.CompositeSequence				Hs.545942		EST
4	10	22	23	313094/MAGE.Reporter		1733303	79582	AI190572		stanfordseq.suid:313094CS/MAGE.CompositeSequence						EST
1	9	21	24	313808/MAGE.Reporter		1858969	30010	AI199172		UniGeneID:Hs\.487564/MAGE.CompositeSequence		NXPH1	30010	Hs.487564		ESTs
4	2	4	22	316496/MAGE.Reporter		1644982		AI025795		UniGeneID:Hs\.125614/MAGE.CompositeSequence			400757	Hs.125614		ESTs
4	11	5	15	224896/MAGE.Reporter				AA718941		UniGeneID:Hs\.120784/MAGE.CompositeSequence				Hs.120784		37
3	9	21	18	306959/MAGE.Reporter		261141		H98194		stanfordseq.suid:306959CS/MAGE.CompositeSequence						EST
4	10	27	18	247043/MAGE.Reporter		125154				stanfordseq.suid:247043CS/MAGE.CompositeSequence						H.sapiens XG mRNA (clone PEP11)
1	2	15	24	319214/MAGE.Reporter		1848298		AI240554		stanfordseq.suid:319214CS/MAGE.CompositeSequence						ESTs
2	8	23	15	223634/MAGE.Reporter		128211	55335	R09824		UniGeneID:Hs\.549174/MAGE.CompositeSequence		NIPSNAP3B	55335	Hs.549174		39
4	2	12	14	221575/MAGE.Reporter		1031896	150174	AA609720		stanfordseq.suid:221575CS/MAGE.CompositeSequence						34
4	8	20	23	318359/MAGE.Reporter		1732361	84285	AI204698		stanfordseq.suid:318359CS/MAGE.CompositeSequence						ESTs
4	8	28	18	247940/MAGE.Reporter		235080				stanfordseq.suid:247940CS/MAGE.CompositeSequence						EST
2	12	31	18	310940/MAGE.Reporter		212436		H69527		UniGeneID:Hs\.162601/MAGE.CompositeSequence				Hs.162601		ESTs
2	6	20	16	225344/MAGE.Reporter		1460257		AA883353		UniGeneID:Hs\.521683/MAGE.CompositeSequence				Hs.521683		43
4	10	19	24	317675/MAGE.Reporter		1854353		AI280161		UniGeneID:Hs\.434946/MAGE.CompositeSequence				Hs.434946		ESTs
1	8	2	16	224220/MAGE.Reporter		454582	196515	AA677032		UniGeneID:Hs\.549269/MAGE.CompositeSequence		FLJ30092	196515	Hs.549269		41
4	1	18	19	307734/MAGE.Reporter		1643564		AI023540		UniGeneID:Hs\.507268/MAGE.CompositeSequence		LOC283352	283352	Hs.507268		EST
4	3	14	22	315239/MAGE.Reporter		1657538		AI040814		stanfordseq.suid:315239CS/MAGE.CompositeSequence						ESTs, Moderately similar to !!!! ALU SUBFAMILY J WARNING ENTRY !!!! [H.sapiens]
1	9	23	23	312730/MAGE.Reporter		1736336		AI126043		UniGeneID:Hs\.127097/MAGE.CompositeSequence				Hs.127097		ESTs
2	2	3	23	312159/MAGE.Reporter		1738043		AI143893		stanfordseq.suid:312159CS/MAGE.CompositeSequence						EST
3	8	2	16	225067/MAGE.Reporter		454192		AA677084		stanfordseq.suid:225067CS/MAGE.CompositeSequence						41
4	8	17	19	310831/MAGE.Reporter		125342	26054	R05820		stanfordseq.suid:310831CS/MAGE.CompositeSequence						ESTs
3	4	30	23	317726/MAGE.Reporter		1838490		AI220517		UniGeneID:Hs\.154291/MAGE.CompositeSequence				Hs.154291		ESTs
2	7	12	12	226422/MAGE.Reporter		396240		AA757927		UniGeneID:Hs\.545269/MAGE.CompositeSequence				Hs.545269		26
3	9	30	22	314363/MAGE.Reporter		1711525	2274	AI129522		stanfordseq.suid:314363CS/MAGE.CompositeSequence						EST
2	10	2	15	225578/MAGE.Reporter		845771	124944	AA773196		UniGeneID:Hs\.511801/MAGE.CompositeSequence		MGC49942	124944	Hs.511801		37
1	10	24	13	222884/MAGE.Reporter		826103		AA521416		stanfordseq.suid:222884CS/MAGE.CompositeSequence						31
3	5	4	14	221873/MAGE.Reporter		743875	57573	AA634443		UniGeneID:Hs\.230188/MAGE.CompositeSequence		ZNF471	57573	Hs.230188		33
4	12	17	25	312119/MAGE.Reporter		1927493		AI348022		stanfordseq.suid:312119CS/MAGE.CompositeSequence						ESTs
3	12	9	17	307310/MAGE.Reporter		1584265		AA971398		stanfordseq.suid:307310CS/MAGE.CompositeSequence						Homo sapiens mRNA; cDNA DKFZp586L1323 (from clone DKFZp586L1323)
3	9	7	23	317403/MAGE.Reporter		1739821	83690	AI183898		stanfordseq.suid:317403CS/MAGE.CompositeSequence						ESTs, Weakly similar to 25 kDa trypsin inhibitor [H.sapiens]
4	1	6	15	222457/MAGE.Reporter			54586	AA718954		UniGeneID:Hs\.163070/MAGE.CompositeSequence		C9orf11	54586	Hs.163070		37
4	8	13	23	318467/MAGE.Reporter		1751890	150082	AI150158		UniGeneID:Hs\.517284/MAGE.CompositeSequence		C21orf13	150082	Hs.517284		ESTs
1	9	5	24	318752/MAGE.Reporter		1845337		AI218340		stanfordseq.suid:318752CS/MAGE.CompositeSequence						ESTs
2	5	13	15	224594/MAGE.Reporter		502720		AA135932		UniGeneID:Hs\.537861/MAGE.CompositeSequence				Hs.537861		38
3	7	12	14	225758/MAGE.Reporter		1032410		AA779460		UniGeneID:Hs\.50850/MAGE.CompositeSequence				Hs.50850		34
1	10	31	19	312592/MAGE.Reporter			128646	AA778577		stanfordseq.suid:312592CS/MAGE.CompositeSequence						ESTs, Weakly similar to SHPS-1 [H.sapiens]
1	7	9	21	317897/MAGE.Reporter		1564740	340632	AA928783		stanfordseq.suid:317897CS/MAGE.CompositeSequence						ESTs
3	4	29	23	312188/MAGE.Reporter		1838306	351598	AI219893		UniGeneID:Hs\.409274/MAGE.CompositeSequence				Hs.409274		EST
3	10	8	14	224117/MAGE.Reporter		506483		AA708605		UniGeneID:Hs\.120150/MAGE.CompositeSequence				Hs.120150		33
1	7	10	20	317794/MAGE.Reporter		2170593	5454	AI571395		UniGeneID:Hs\.182505/MAGE.CompositeSequence		POU3F2	5454	Hs.182505		POU domain, class 3, transcription factor 2
1	12	7	20	319024/MAGE.Reporter		1854781	148066	AI283610		UniGeneID:Hs\.126496/MAGE.CompositeSequence		ZNRF4	148066	Hs.126496		Homo sapiens chromosome 19, cosmid R31343
1	6	15	18	309071/MAGE.Reporter		1574420	10190	AA954921		stanfordseq.suid:309071CS/MAGE.CompositeSequence						ATP binding protein associated with cell differentiation
1	8	4	14	221909/MAGE.Reporter		491694	64778	AA150403		stanfordseq.suid:221909CS/MAGE.CompositeSequence						33
2	8	27	17	310079/MAGE.Reporter		1635059	254295	AA995181		UniGeneID:Hs\.326391/MAGE.CompositeSequence		PHYHD1	254295	Hs.326391		ESTs, Weakly similar to NFAT1-A [M.musculus]
2	5	11	15	227021/MAGE.Reporter		744943	79787	AA625899		UniGeneID:Hs\.472497/MAGE.CompositeSequence		FLJ14351	79787	Hs.472497		38
3	10	21	21	314777/MAGE.Reporter		1580424		AA969285		stanfordseq.suid:314777CS/MAGE.CompositeSequence						ESTs
3	3	14	18	308698/MAGE.Reporter		1735474	9947	AI126114		UniGeneID:Hs\.132194/MAGE.CompositeSequence		MAGEC1	9947	Hs.132194		melanoma antigen, family C, 1
3	9	2	23	316084/MAGE.Reporter		129986		R19275		stanfordseq.suid:316084CS/MAGE.CompositeSequence						ESTs
1	5	20	17	309301/MAGE.Reporter		1627154	56672	AI017578		UniGeneID:Hs\.131180/MAGE.CompositeSequence		C11orf17	56672	Hs.131180		ESTs
4	2	20	14	221876/MAGE.Reporter		32812	10286	R20293		UniGeneID:Hs\.22960/MAGE.CompositeSequence		BCAS2	10286	Hs.22960		35
2	8	9	22	316044/MAGE.Reporter		1659177		AI055943		stanfordseq.suid:316044CS/MAGE.CompositeSequence						EST
3	8	29	23	312271/MAGE.Reporter		1838438		AI223385		UniGeneID:Hs\.147903/MAGE.CompositeSequence				Hs.147903		EST
2	5	4	17	307457/MAGE.Reporter		1535416		AA917536		UniGeneID:Hs\.105902/MAGE.CompositeSequence				Hs.105902		ESTs
4	10	5	22	317502/MAGE.Reporter		1645349		AI027498		UniGeneID:Hs\.543749/MAGE.CompositeSequence				Hs.543749		EST
1	9	18	17	308775/MAGE.Reporter		1626873		AI018343		UniGeneID:Hs\.131275/MAGE.CompositeSequence				Hs.131275		ESTs
2	6	10	23	314371/MAGE.Reporter		1751623	140807	AI187423		UniGeneID:Hs\.147040/MAGE.CompositeSequence		K6IRS2	140807	Hs.147040		EST
1	5	20	23	317140/MAGE.Reporter		1735704		AI139601		UniGeneID:Hs\.506801/MAGE.CompositeSequence				Hs.506801		ESTs
2	7	1	25	316654/MAGE.Reporter		1879740	343050	AI288915		UniGeneID:Hs\.149386/MAGE.CompositeSequence				Hs.149386		EST
3	9	17	23	315109/MAGE.Reporter		1735025	2747	AI203481		stanfordseq.suid:315109CS/MAGE.CompositeSequence						ESTs
4	7	11	23	312029/MAGE.Reporter		1743545		AI192663		stanfordseq.suid:312029CS/MAGE.CompositeSequence						ESTs
4	10	18	19	307220/MAGE.Reporter		26186		R13496		stanfordseq.suid:307220CS/MAGE.CompositeSequence						EST
1	9	21	23	315390/MAGE.Reporter		1735985		AI126341		UniGeneID:Hs\.535255/MAGE.CompositeSequence				Hs.535255		ESTs
1	11	6	13	225545/MAGE.Reporter		814865	84285	AA459460		UniGeneID:Hs\.425178/MAGE.CompositeSequence		MGC11102	84285	Hs.425178		29
4	1	14	20	314233/MAGE.Reporter		2042739		AI375788		stanfordseq.suid:314233CS/MAGE.CompositeSequence						myosin, heavy polypeptide 9, non-muscle
1	8	12	21	312632/MAGE.Reporter		1562692	283486	AA952990		UniGeneID:Hs\.447504/MAGE.CompositeSequence			387946	Hs.447504		ESTs
1	6	28	20	313345/MAGE.Reporter		1506570	26224	AA905463		UniGeneID:Hs\.508284/MAGE.CompositeSequence		FBXL3	26224	Hs.508284		ESTs
2	7	6	21	313110/MAGE.Reporter		1523830		AA909556		UniGeneID:Hs\.132423/MAGE.CompositeSequence				Hs.132423		EST
1	8	4	18	310860/MAGE.Reporter		240620		H78038		UniGeneID:Hs\.528638/MAGE.CompositeSequence		MGC14560	51184	Hs.528638		ribosomal protein L31
2	8	12	15	225607/MAGE.Reporter		753329	338620	AA406479		UniGeneID:Hs\.547299/MAGE.CompositeSequence				Hs.547299		38
4	12	10	16	225358/MAGE.Reporter		745465		AA625966		UniGeneID:Hs\.60288/MAGE.CompositeSequence			389650	Hs.60288		42
4	9	24	24	316551/MAGE.Reporter		1853984	199953	AI243537		UniGeneID:Hs\.549271/MAGE.CompositeSequence		RP13-15M17.2	199953	Hs.549271		ESTs
2	4	29	18	310298/MAGE.Reporter		113497		T78625		stanfordseq.suid:310298CS/MAGE.CompositeSequence						ESTs
1	9	32	21	315944/MAGE.Reporter		1642305		AI025280		UniGeneID:Hs\.190099/MAGE.CompositeSequence				Hs.190099		ESTs
1	11	10	16	227101/MAGE.Reporter		1032712		AA670270		stanfordseq.suid:227101CS/MAGE.CompositeSequence						42
2	6	28	20	311113/MAGE.Reporter		1493061		AA886349		stanfordseq.suid:311113CS/MAGE.CompositeSequence						ESTs, Weakly similar to Pro-Pol-dUTPase polyprotein [M.musculus]
4	11	16	23	316337/MAGE.Reporter		1751314		AI187195		UniGeneID:Hs\.145202/MAGE.CompositeSequence				Hs.145202		EST
4	11	26	20	318662/MAGE.Reporter		39969		R52007		stanfordseq.suid:318662CS/MAGE.CompositeSequence						EST
3	8	11	12	222540/MAGE.Reporter		770879	51293	AA434403		UniGeneID:Hs\.333427/MAGE.CompositeSequence		8D6A	51293	Hs.333427		26
3	3	13	20	313415/MAGE.Reporter		2250736	4246	AI659370		UniGeneID:Hs\.97644/MAGE.CompositeSequence		SCGB2A1	4246	Hs.97644		mammaglobin 2
1	5	7	24	313338/MAGE.Reporter		1845584		AI219496		stanfordseq.suid:313338CS/MAGE.CompositeSequence						ESTs
2	12	16	25	315809/MAGE.Reporter		1908571		AI348307		UniGeneID:Hs\.157246/MAGE.CompositeSequence				Hs.157246		ESTs
3	9	30	20	312579/MAGE.Reporter		1518247	119180	AA903552		UniGeneID:Hs\.522610/MAGE.CompositeSequence		LYZL2	119180	Hs.522610		ESTs, Weakly similar to  Lysozyme [H.sapiens]
3	5	17	24	313442/MAGE.Reporter		1857423		AI283729		UniGeneID:Hs\.87083/MAGE.CompositeSequence		GABRB2	2561	Hs.87083		ESTs
3	2	29	23	318544/MAGE.Reporter		1838305	54329	AI219897		UniGeneID:Hs\.152009/MAGE.CompositeSequence		GPR85	54329	Hs.152009		EST
1	10	5	25	318297/MAGE.Reporter		1893766		AI280237		UniGeneID:Hs\.409916/MAGE.CompositeSequence				Hs.409916		EST
2	8	21	20	317975/MAGE.Reporter		1571493	4838	AA935262		UniGeneID:Hs\.370414/MAGE.CompositeSequence		NODAL	4838	Hs.370414		nodal, mouse, homolog
2	3	14	22	317993/MAGE.Reporter		1657966		AI039179		UniGeneID:Hs\.545366/MAGE.CompositeSequence				Hs.545366		EST
2	1	28	18	308484/MAGE.Reporter		1584588		AA971714		UniGeneID:Hs\.535668/MAGE.CompositeSequence		IGLV6-57	28778	Hs.535668		immumoglobulin lambda gene cluster
1	12	4	15	226048/MAGE.Reporter		877763		AA626782		UniGeneID:Hs\.501114/MAGE.CompositeSequence		C18orf23	147341	Hs.501114		37
1	8	30	24	314687/MAGE.Reporter		1875462		AI272896		stanfordseq.suid:314687CS/MAGE.CompositeSequence						ESTs
3	5	2	15	225694/MAGE.Reporter		49505		H15570		UniGeneID:Hs\.527942/MAGE.CompositeSequence			440442	Hs.527942		37
1	5	17	22	317324/MAGE.Reporter		1692821	10576	AI093035		UniGeneID:Hs\.189772/MAGE.CompositeSequence		CCT2	10576	Hs.189772		ESTs
4	5	16	23	317315/MAGE.Reporter		1751301		AI084205		UniGeneID:Hs\.554050/MAGE.CompositeSequence				Hs.554050		ESTs
4	6	4	24	312608/MAGE.Reporter		1841501		AI221189		UniGeneID:Hs\.147771/MAGE.CompositeSequence				Hs.147771		ESTs
2	2	3	13	222250/MAGE.Reporter		450623	125	AA682469		stanfordseq.suid:222250CS/MAGE.CompositeSequence						29
2	10	15	21	319525/MAGE.Reporter		1561780		AA953008		UniGeneID:Hs\.93739/MAGE.CompositeSequence				Hs.93739		ESTs
4	8	20	25	318670/MAGE.Reporter		1930843	1129	AI333530		UniGeneID:Hs\.535891/MAGE.CompositeSequence				Hs.535891		ESTs
2	3	20	22	319228/MAGE.Reporter		1678133		AI141065		UniGeneID:Hs\.146629/MAGE.CompositeSequence				Hs.146629		EST
4	1	3	23	311585/MAGE.Reporter		1736698		AI125516		UniGeneID:Hs\.371746/MAGE.CompositeSequence				Hs.371746		ESTs, Weakly similar to sco-spondin-mucin-like [H.sapiens]
3	3	5	23	313624/MAGE.Reporter		1704429		AI144282		UniGeneID:Hs\.252706/MAGE.CompositeSequence				Hs.252706		ESTs
4	12	29	24	315579/MAGE.Reporter		1869490	4648	AI264248		UniGeneID:Hs\.154578/MAGE.CompositeSequence		MYO7B	4648	Hs.154578		ESTs, Moderately similar to myosin VIIA [H.sapiens]
2	1	23	16	223855/MAGE.Reporter		1455603	64798	AA863125		UniGeneID:Hs\.303788/MAGE.CompositeSequence		DEPDC6	64798	Hs.303788		43
2	1	32	23	314607/MAGE.Reporter		1757754		AI199794		stanfordseq.suid:314607CS/MAGE.CompositeSequence						ESTs
4	12	23	20	318553/MAGE.Reporter		1842699	150160	AI221641		UniGeneID:Hs\.128342/MAGE.CompositeSequence		CESK1	150160	Hs.128342		Homo sapiens genomic DNA, chromosome 22q11.2, clone:KB7G2
1	10	5	16	226457/MAGE.Reporter		460412	342247	AA677528		UniGeneID:Hs\.552396/MAGE.CompositeSequence				Hs.552396		41
1	11	3	24	315059/MAGE.Reporter		1844970		AI218190		stanfordseq.suid:315059CS/MAGE.CompositeSequence						ESTs, Moderately similar to !!!! ALU SUBFAMILY SP WARNING ENTRY !!!! [H.sapiens]
3	5	18	23	316811/MAGE.Reporter		1735087		AI204080		stanfordseq.suid:316811CS/MAGE.CompositeSequence						ESTs
2	10	31	17	308469/MAGE.Reporter		1636130	57506	AI015698		UniGeneID:Hs\.534972/MAGE.CompositeSequence			440752	Hs.534972		ESTs, Weakly similar to !!!! ALU SUBFAMILY J WARNING ENTRY !!!! [H.sapiens]
1	9	30	17	308006/MAGE.Reporter		1641494		AI005550		stanfordseq.suid:308006CS/MAGE.CompositeSequence						ESTs
4	5	12	22	315574/MAGE.Reporter		1656558		AI034473		UniGeneID:Hs\.545500/MAGE.CompositeSequence				Hs.545500		EST
2	2	18	17	307130/MAGE.Reporter		1620789		AI004406		stanfordseq.suid:307130CS/MAGE.CompositeSequence						EST, Weakly similar to bK116F5.2 [H.sapiens]
3	5	28	21	311082/MAGE.Reporter		1640619		AI122806		UniGeneID:Hs\.115881/MAGE.CompositeSequence				Hs.115881		ESTs
3	9	29	24	312349/MAGE.Reporter		1877496		AI275419		UniGeneID:Hs\.145933/MAGE.CompositeSequence				Hs.145933		ESTs
2	4	12	17	310611/MAGE.Reporter		1581401		AA983822		stanfordseq.suid:310611CS/MAGE.CompositeSequence						Notch (Drosophila) homolog 4
2	7	11	24	314890/MAGE.Reporter		1846164	350139	AI243216		UniGeneID:Hs\.132291/MAGE.CompositeSequence				Hs.132291		ESTs
3	11	14	22	312172/MAGE.Reporter		1674961		AI056618		UniGeneID:Hs\.462896/MAGE.CompositeSequence				Hs.462896		ESTs
2	8	14	23	319488/MAGE.Reporter		1752195	1408	AI149662		stanfordseq.suid:319488CS/MAGE.CompositeSequence						ESTs
2	2	29	13	221944/MAGE.Reporter		455303		AA677597		UniGeneID:Hs\.373908/MAGE.CompositeSequence		CDYL2	124359	Hs.373908		32
2	10	28	14	221746/MAGE.Reporter		377018	55049	AA047548		UniGeneID:Hs\.30783/MAGE.CompositeSequence		FLJ20850	55049	Hs.30783		36
